msno,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,membership_expire_date,is_cancel
r6SyyzvgxgJWwPoILLenCXxSKqqxH+FwVN0fCXFXE84=,37,30,149,149,1,20160906,20161008,0
r6SyyzvgxgJWwPoILLenCXxSKqqxH+FwVN0fCXFXE84=,37,30,149,149,1,20161006,20161108,0
r6SyyzvgxgJWwPoILLenCXxSKqqxH+FwVN0fCXFXE84=,37,30,149,149,1,20161106,20161208,0
r6SyyzvgxgJWwPoILLenCXxSKqqxH+FwVN0fCXFXE84=,37,30,149,149,1,20161206,20170108,0
r6SyyzvgxgJWwPoILLenCXxSKqqxH+FwVN0fCXFXE84=,37,30,149,149,1,20170106,20170208,0
r6SyyzvgxgJWwPoILLenCXxSKqqxH+FwVN0fCXFXE84=,37,30,149,149,1,20170206,20170308,0
r6SyyzvgxgJWwPoILLenCXxSKqqxH+FwVN0fCXFXE84=,37,30,149,149,1,20170306,20170408,0
rEGIYzMQn55Hv83edbu0tmBAZA8jZ8Psj26vH/o3yi8=,41,30,99,99,1,20160327,20160426,0
rEGIYzMQn55Hv83edbu0tmBAZA8jZ8Psj26vH/o3yi8=,41,30,99,99,1,20160426,20160526,0
rEGIYzMQn55Hv83edbu0tmBAZA8jZ8Psj26vH/o3yi8=,41,30,99,99,1,20160526,20160626,0
rEGIYzMQn55Hv83edbu0tmBAZA8jZ8Psj26vH/o3yi8=,41,30,99,99,1,20160626,20160726,0
rEGIYzMQn55Hv83edbu0tmBAZA8jZ8Psj26vH/o3yi8=,41,30,99,99,1,20160726,20160826,0
rEGIYzMQn55Hv83edbu0tmBAZA8jZ8Psj26vH/o3yi8=,41,30,99,99,1,20160826,20160926,0
rEGIYzMQn55Hv83edbu0tmBAZA8jZ8Psj26vH/o3yi8=,41,30,99,99,1,20160926,20161026,0
rEGIYzMQn55Hv83edbu0tmBAZA8jZ8Psj26vH/o3yi8=,41,30,99,99,1,20161026,20161126,0
rEGIYzMQn55Hv83edbu0tmBAZA8jZ8Psj26vH/o3yi8=,41,30,99,99,1,20161126,20161226,0
rEGIYzMQn55Hv83edbu0tmBAZA8jZ8Psj26vH/o3yi8=,41,30,99,99,1,20161226,20170126,0
rEGIYzMQn55Hv83edbu0tmBAZA8jZ8Psj26vH/o3yi8=,41,30,99,99,1,20170126,20170226,0
rEGIYzMQn55Hv83edbu0tmBAZA8jZ8Psj26vH/o3yi8=,41,30,99,99,1,20170226,20170326,0
rEGIYzMQn55Hv83edbu0tmBAZA8jZ8Psj26vH/o3yi8=,41,30,99,99,1,20170326,20170426,0
rEHfUa6zCQyo6NBPKOh/QdSrxDTBTyEEji2reVZbQkM=,38,7,0,0,0,20161031,20161114,0
rEK8tJ24jIoZF7YQxe8yAa3RPes2z5UX2Pk7D9agtA4=,41,30,99,99,1,20150823,20150922,0
rEK8tJ24jIoZF7YQxe8yAa3RPes2z5UX2Pk7D9agtA4=,41,30,99,99,1,20150923,20151022,0
rEK8tJ24jIoZF7YQxe8yAa3RPes2z5UX2Pk7D9agtA4=,41,30,99,99,1,20151022,20151122,0
rEK8tJ24jIoZF7YQxe8yAa3RPes2z5UX2Pk7D9agtA4=,41,30,99,99,1,20151122,20151222,0
rEK8tJ24jIoZF7YQxe8yAa3RPes2z5UX2Pk7D9agtA4=,41,30,99,99,1,20151222,20160122,0
rEK8tJ24jIoZF7YQxe8yAa3RPes2z5UX2Pk7D9agtA4=,41,30,99,99,1,20160122,20160222,0
rEK8tJ24jIoZF7YQxe8yAa3RPes2z5UX2Pk7D9agtA4=,41,30,99,99,1,20160222,20160322,0
rEK8tJ24jIoZF7YQxe8yAa3RPes2z5UX2Pk7D9agtA4=,41,30,99,99,1,20160322,20160422,0
rEK8tJ24jIoZF7YQxe8yAa3RPes2z5UX2Pk7D9agtA4=,41,30,99,99,1,20160422,20160522,0
rEK8tJ24jIoZF7YQxe8yAa3RPes2z5UX2Pk7D9agtA4=,41,30,99,99,1,20160522,20160622,0
rEK8tJ24jIoZF7YQxe8yAa3RPes2z5UX2Pk7D9agtA4=,41,30,99,99,1,20160622,20160722,0
rEK8tJ24jIoZF7YQxe8yAa3RPes2z5UX2Pk7D9agtA4=,41,30,99,99,1,20160722,20160822,0
rEK8tJ24jIoZF7YQxe8yAa3RPes2z5UX2Pk7D9agtA4=,41,30,99,99,1,20160822,20160922,0
rEK8tJ24jIoZF7YQxe8yAa3RPes2z5UX2Pk7D9agtA4=,41,30,99,99,1,20160922,20161022,0
rEK8tJ24jIoZF7YQxe8yAa3RPes2z5UX2Pk7D9agtA4=,41,30,99,99,1,20161022,20161122,0
rEK8tJ24jIoZF7YQxe8yAa3RPes2z5UX2Pk7D9agtA4=,41,30,99,99,1,20161122,20161222,0
rEK8tJ24jIoZF7YQxe8yAa3RPes2z5UX2Pk7D9agtA4=,41,30,99,99,1,20161222,20170122,0
rEK8tJ24jIoZF7YQxe8yAa3RPes2z5UX2Pk7D9agtA4=,41,30,99,99,1,20170122,20170222,0
rEK8tJ24jIoZF7YQxe8yAa3RPes2z5UX2Pk7D9agtA4=,41,30,99,99,1,20170222,20170322,0
rEK8tJ24jIoZF7YQxe8yAa3RPes2z5UX2Pk7D9agtA4=,41,30,99,99,1,20170322,20170422,0
rF4UMcmlnIQCFjNTbqW3+1BCXODK/51QbLgx9RjHBhk=,38,30,149,149,0,20150924,20151024,0
rF4UMcmlnIQCFjNTbqW3+1BCXODK/51QbLgx9RjHBhk=,38,30,149,149,0,20160220,20160321,0
rF4UMcmlnIQCFjNTbqW3+1BCXODK/51QbLgx9RjHBhk=,38,30,149,149,0,20160325,20160424,0
rF4UMcmlnIQCFjNTbqW3+1BCXODK/51QbLgx9RjHBhk=,38,30,149,149,0,20160421,20160524,0
rF4UMcmlnIQCFjNTbqW3+1BCXODK/51QbLgx9RjHBhk=,38,30,149,149,0,20160524,20160623,0
rF4UMcmlnIQCFjNTbqW3+1BCXODK/51QbLgx9RjHBhk=,38,30,149,149,0,20160625,20160725,0
rF4UMcmlnIQCFjNTbqW3+1BCXODK/51QbLgx9RjHBhk=,38,30,149,149,0,20160730,20160829,0
rF4UMcmlnIQCFjNTbqW3+1BCXODK/51QbLgx9RjHBhk=,38,30,149,149,0,20160901,20161001,0
rF4UMcmlnIQCFjNTbqW3+1BCXODK/51QbLgx9RjHBhk=,38,30,149,149,0,20161006,20161105,0
rF4UMcmlnIQCFjNTbqW3+1BCXODK/51QbLgx9RjHBhk=,38,30,149,149,0,20170108,20170207,0
rF4UMcmlnIQCFjNTbqW3+1BCXODK/51QbLgx9RjHBhk=,38,30,149,149,0,20170302,20170401,0
rGJQZ4n4lm7w+diAY77/bn+mOKlvSeMWCscr7MLFCqI=,30,30,149,0,1,20160506,20160605,0
rGJQZ4n4lm7w+diAY77/bn+mOKlvSeMWCscr7MLFCqI=,30,30,149,149,1,20160606,20160705,0
rGJQZ4n4lm7w+diAY77/bn+mOKlvSeMWCscr7MLFCqI=,30,30,149,149,1,20160706,20160805,0
rGJQZ4n4lm7w+diAY77/bn+mOKlvSeMWCscr7MLFCqI=,30,30,149,149,1,20160806,20160905,0
rGJQZ4n4lm7w+diAY77/bn+mOKlvSeMWCscr7MLFCqI=,30,30,149,149,1,20160906,20161005,0
rGJQZ4n4lm7w+diAY77/bn+mOKlvSeMWCscr7MLFCqI=,30,30,149,149,1,20161006,20161105,0
rGJQZ4n4lm7w+diAY77/bn+mOKlvSeMWCscr7MLFCqI=,30,30,149,149,1,20161106,20161205,0
rGJQZ4n4lm7w+diAY77/bn+mOKlvSeMWCscr7MLFCqI=,30,30,149,149,1,20161206,20170105,0
rGJQZ4n4lm7w+diAY77/bn+mOKlvSeMWCscr7MLFCqI=,30,30,149,149,1,20170106,20170205,0
rGJQZ4n4lm7w+diAY77/bn+mOKlvSeMWCscr7MLFCqI=,30,30,149,149,1,20170206,20170305,0
rGJQZ4n4lm7w+diAY77/bn+mOKlvSeMWCscr7MLFCqI=,30,30,149,149,1,20170306,20170405,0
rHeci1ieWQJ0kzFvly6xPGfFlJDnqpjD0XpUIB1Xrys=,35,7,0,0,0,20160827,20160901,0
rHeci1ieWQJ0kzFvly6xPGfFlJDnqpjD0XpUIB1Xrys=,20,200,930,930,0,20160901,20170320,0
rHeci1ieWQJ0kzFvly6xPGfFlJDnqpjD0XpUIB1Xrys=,32,195,894,894,0,20170313,20171004,0
rIf6F9EpWzKbPuqDGZbf6I9osWo75OhWd9WKb3WrCiE=,35,7,0,0,0,20160828,20160902,0
rIf6F9EpWzKbPuqDGZbf6I9osWo75OhWd9WKb3WrCiE=,29,30,180,180,0,20160828,20161002,0
rIf6F9EpWzKbPuqDGZbf6I9osWo75OhWd9WKb3WrCiE=,29,30,180,180,0,20161005,20161104,0
rIf6F9EpWzKbPuqDGZbf6I9osWo75OhWd9WKb3WrCiE=,29,30,180,180,0,20161105,20161205,0
rIf6F9EpWzKbPuqDGZbf6I9osWo75OhWd9WKb3WrCiE=,29,30,180,180,1,20161205,20170105,0
rIf6F9EpWzKbPuqDGZbf6I9osWo75OhWd9WKb3WrCiE=,29,30,180,180,1,20170106,20170206,0
rIf6F9EpWzKbPuqDGZbf6I9osWo75OhWd9WKb3WrCiE=,29,30,180,180,1,20170206,20170306,0
rIf6F9EpWzKbPuqDGZbf6I9osWo75OhWd9WKb3WrCiE=,29,30,180,180,1,20170306,20170406,0
rKYYH4IKlZh7ogaJjV78dQs0Jlv/Ot+rwr9DE3+plUU=,41,30,99,99,1,20160912,20161011,0
rKYYH4IKlZh7ogaJjV78dQs0Jlv/Ot+rwr9DE3+plUU=,41,30,99,99,1,20161011,20161111,0
rKYYH4IKlZh7ogaJjV78dQs0Jlv/Ot+rwr9DE3+plUU=,41,30,99,99,1,20161111,20161211,0
rKYYH4IKlZh7ogaJjV78dQs0Jlv/Ot+rwr9DE3+plUU=,41,30,99,99,1,20161211,20170111,0
rKYYH4IKlZh7ogaJjV78dQs0Jlv/Ot+rwr9DE3+plUU=,41,30,99,99,1,20170111,20170211,0
rKYYH4IKlZh7ogaJjV78dQs0Jlv/Ot+rwr9DE3+plUU=,41,30,99,99,1,20170211,20170311,0
rKYYH4IKlZh7ogaJjV78dQs0Jlv/Ot+rwr9DE3+plUU=,41,30,99,99,1,20170311,20170411,0
rL+SvRt4K6Ef6eAX6tGE2cAphzkpgHF2MpiENIVvmPM=,41,30,99,99,1,20170126,20170225,0
rL+SvRt4K6Ef6eAX6tGE2cAphzkpgHF2MpiENIVvmPM=,41,30,99,99,1,20170225,20170325,0
rL+SvRt4K6Ef6eAX6tGE2cAphzkpgHF2MpiENIVvmPM=,41,30,99,99,1,20170325,20170425,0
rOToup8Og7fVmlUqaSoSPY2S3RDUgBHP3rJEkgkilAY=,38,14,0,0,0,20150420,20150504,0
rQN9qzeLy2HvC9wWYF9tHi+/H4/nDIPCpY5oyPQe+S4=,35,7,0,0,0,20161101,20161108,0
rTUJGNgLRgeTkh2/KoVoKXuIw1s7Qazr9wMrxaGW0tU=,41,30,99,99,1,20160708,20160807,0
rTUJGNgLRgeTkh2/KoVoKXuIw1s7Qazr9wMrxaGW0tU=,41,30,99,99,1,20160807,20160907,0
rTUJGNgLRgeTkh2/KoVoKXuIw1s7Qazr9wMrxaGW0tU=,41,30,99,99,1,20160907,20161007,0
rTUJGNgLRgeTkh2/KoVoKXuIw1s7Qazr9wMrxaGW0tU=,41,30,99,99,1,20161007,20161107,0
rTUJGNgLRgeTkh2/KoVoKXuIw1s7Qazr9wMrxaGW0tU=,41,30,99,99,1,20161107,20161207,0
rTUJGNgLRgeTkh2/KoVoKXuIw1s7Qazr9wMrxaGW0tU=,41,30,99,99,1,20161207,20170107,0
rTUJGNgLRgeTkh2/KoVoKXuIw1s7Qazr9wMrxaGW0tU=,41,30,99,99,1,20170107,20170207,0
rTUJGNgLRgeTkh2/KoVoKXuIw1s7Qazr9wMrxaGW0tU=,41,30,99,99,1,20170207,20170307,0
rTUJGNgLRgeTkh2/KoVoKXuIw1s7Qazr9wMrxaGW0tU=,41,30,99,99,1,20170307,20170407,0
rX3tDEt5RDepkTSDwyC1Vl7FJaSHZcbWLmiY23xjy5g=,41,30,149,0,1,20151207,20160107,0
rX3tDEt5RDepkTSDwyC1Vl7FJaSHZcbWLmiY23xjy5g=,41,30,149,0,1,20160104,20160104,1
rYfYZKtuTYmOYLowQd3TooP6gfWs3undHtkCL9birEI=,32,180,536,536,0,20151114,20160512,0
rYfYZKtuTYmOYLowQd3TooP6gfWs3undHtkCL9birEI=,32,180,536,536,0,20160516,20161112,0
rYfYZKtuTYmOYLowQd3TooP6gfWs3undHtkCL9birEI=,32,180,536,536,0,20161125,20170524,0
rZcZelnUH44I7hE+HDGCBI6sjwTuI/SXGTzSH+4LWE0=,35,7,0,0,0,20160901,20160906,0
rfBVyrcp/mJJ6NB1BNm7qIxH7TKXFjoBApTOHR8LAcE=,18,30,149,149,1,20150831,20150930,0
rfBVyrcp/mJJ6NB1BNm7qIxH7TKXFjoBApTOHR8LAcE=,18,30,149,149,1,20150930,20151031,0
rfBVyrcp/mJJ6NB1BNm7qIxH7TKXFjoBApTOHR8LAcE=,18,30,149,149,1,20151031,20151130,0
rfBVyrcp/mJJ6NB1BNm7qIxH7TKXFjoBApTOHR8LAcE=,18,30,149,149,1,20151130,20151231,0
rfBVyrcp/mJJ6NB1BNm7qIxH7TKXFjoBApTOHR8LAcE=,18,30,149,149,1,20160119,20160119,1
rfzYx+2VvVOpajZZj3g+S/iOOCJHvBVA/5eGOAaxqeM=,38,30,149,149,0,20170216,20170318,0
rfzYx+2VvVOpajZZj3g+S/iOOCJHvBVA/5eGOAaxqeM=,20,100,480,480,0,20170224,20170626,0
rgNe/JBfWRsVjd/To7UKLxNt0M4BAnvYlssxnYEtmlA=,25,30,150,150,0,20150118,20150217,0
rhSY+Bs3PLBrt+d4ab56MCqflYU/mFBDgb5duoQ+FAk=,41,30,149,119,1,20150209,20150308,0
rhSY+Bs3PLBrt+d4ab56MCqflYU/mFBDgb5duoQ+FAk=,41,30,149,119,1,20150308,20150408,0
rhSY+Bs3PLBrt+d4ab56MCqflYU/mFBDgb5duoQ+FAk=,41,30,149,119,1,20150408,20150508,0
rhSY+Bs3PLBrt+d4ab56MCqflYU/mFBDgb5duoQ+FAk=,41,0,0,119,1,20150508,20150608,0
rhSY+Bs3PLBrt+d4ab56MCqflYU/mFBDgb5duoQ+FAk=,41,30,149,119,1,20150608,20150708,0
rhSY+Bs3PLBrt+d4ab56MCqflYU/mFBDgb5duoQ+FAk=,41,30,149,119,1,20150708,20150808,0
rhSY+Bs3PLBrt+d4ab56MCqflYU/mFBDgb5duoQ+FAk=,41,30,149,119,1,20150808,20150908,0
rhSY+Bs3PLBrt+d4ab56MCqflYU/mFBDgb5duoQ+FAk=,41,30,149,119,1,20150908,20151008,0
rhSY+Bs3PLBrt+d4ab56MCqflYU/mFBDgb5duoQ+FAk=,41,30,119,119,1,20151008,20151108,0
rhSY+Bs3PLBrt+d4ab56MCqflYU/mFBDgb5duoQ+FAk=,41,30,119,119,1,20151108,20151208,0
rhSY+Bs3PLBrt+d4ab56MCqflYU/mFBDgb5duoQ+FAk=,41,30,119,119,1,20151208,20160108,0
rhSY+Bs3PLBrt+d4ab56MCqflYU/mFBDgb5duoQ+FAk=,41,30,119,119,1,20160108,20160208,0
rhSY+Bs3PLBrt+d4ab56MCqflYU/mFBDgb5duoQ+FAk=,41,30,149,149,1,20160208,20160308,0
rhSY+Bs3PLBrt+d4ab56MCqflYU/mFBDgb5duoQ+FAk=,41,30,149,149,1,20160308,20160408,0
rhSY+Bs3PLBrt+d4ab56MCqflYU/mFBDgb5duoQ+FAk=,41,30,149,149,1,20160408,20160508,0
rhSY+Bs3PLBrt+d4ab56MCqflYU/mFBDgb5duoQ+FAk=,41,30,149,149,1,20160508,20160608,0
rhSY+Bs3PLBrt+d4ab56MCqflYU/mFBDgb5duoQ+FAk=,41,30,149,149,1,20160608,20160708,0
rhSY+Bs3PLBrt+d4ab56MCqflYU/mFBDgb5duoQ+FAk=,41,30,149,149,1,20160708,20160808,0
rhSY+Bs3PLBrt+d4ab56MCqflYU/mFBDgb5duoQ+FAk=,41,30,149,149,1,20160808,20160908,0
rhSY+Bs3PLBrt+d4ab56MCqflYU/mFBDgb5duoQ+FAk=,41,30,149,149,1,20160908,20161008,0
rhSY+Bs3PLBrt+d4ab56MCqflYU/mFBDgb5duoQ+FAk=,41,30,149,149,1,20161008,20161108,0
rhSY+Bs3PLBrt+d4ab56MCqflYU/mFBDgb5duoQ+FAk=,41,30,149,149,1,20161108,20161108,1
rhSY+Bs3PLBrt+d4ab56MCqflYU/mFBDgb5duoQ+FAk=,41,30,129,129,1,20161108,20161207,0
rhSY+Bs3PLBrt+d4ab56MCqflYU/mFBDgb5duoQ+FAk=,41,30,129,129,1,20161207,20170107,0
rhSY+Bs3PLBrt+d4ab56MCqflYU/mFBDgb5duoQ+FAk=,41,30,129,129,1,20170107,20170207,0
rhSY+Bs3PLBrt+d4ab56MCqflYU/mFBDgb5duoQ+FAk=,41,30,129,129,1,20170207,20170307,0
rhSY+Bs3PLBrt+d4ab56MCqflYU/mFBDgb5duoQ+FAk=,41,30,129,129,1,20170307,20170407,0
rhpE1HyHukbNsM5v1flx3WTfiEHREu4V2sR2QZj5ZY0=,41,30,99,99,1,20160502,20160601,0
rhpE1HyHukbNsM5v1flx3WTfiEHREu4V2sR2QZj5ZY0=,41,30,99,99,1,20160601,20160701,0
rhpE1HyHukbNsM5v1flx3WTfiEHREu4V2sR2QZj5ZY0=,41,30,99,99,1,20160701,20160801,0
rhpE1HyHukbNsM5v1flx3WTfiEHREu4V2sR2QZj5ZY0=,41,30,99,99,1,20160801,20160901,0
rhpE1HyHukbNsM5v1flx3WTfiEHREu4V2sR2QZj5ZY0=,41,30,99,99,1,20160901,20161001,0
rhpE1HyHukbNsM5v1flx3WTfiEHREu4V2sR2QZj5ZY0=,41,30,99,99,1,20161001,20161101,0
rhpE1HyHukbNsM5v1flx3WTfiEHREu4V2sR2QZj5ZY0=,41,30,99,99,1,20161101,20161201,0
rhpE1HyHukbNsM5v1flx3WTfiEHREu4V2sR2QZj5ZY0=,41,30,99,99,1,20161201,20170101,0
rhpE1HyHukbNsM5v1flx3WTfiEHREu4V2sR2QZj5ZY0=,41,30,99,99,1,20170101,20170201,0
rhpE1HyHukbNsM5v1flx3WTfiEHREu4V2sR2QZj5ZY0=,41,30,99,99,1,20170201,20170301,0
rhpE1HyHukbNsM5v1flx3WTfiEHREu4V2sR2QZj5ZY0=,41,30,99,99,1,20170301,20170401,0
riCxKua+trG/dMNlkQfBsvxXVHNLcwWg4Whwog2L+AA=,41,30,99,99,1,20160507,20160607,0
riCxKua+trG/dMNlkQfBsvxXVHNLcwWg4Whwog2L+AA=,41,30,99,99,1,20160607,20160707,0
riCxKua+trG/dMNlkQfBsvxXVHNLcwWg4Whwog2L+AA=,41,30,99,99,1,20160707,20160807,0
riCxKua+trG/dMNlkQfBsvxXVHNLcwWg4Whwog2L+AA=,41,30,99,99,1,20160807,20160907,0
riCxKua+trG/dMNlkQfBsvxXVHNLcwWg4Whwog2L+AA=,41,30,99,99,1,20160907,20161007,0
riCxKua+trG/dMNlkQfBsvxXVHNLcwWg4Whwog2L+AA=,41,30,99,99,1,20161007,20161107,0
riCxKua+trG/dMNlkQfBsvxXVHNLcwWg4Whwog2L+AA=,41,30,99,99,1,20161107,20161207,0
riCxKua+trG/dMNlkQfBsvxXVHNLcwWg4Whwog2L+AA=,41,30,99,99,1,20161207,20170107,0
riCxKua+trG/dMNlkQfBsvxXVHNLcwWg4Whwog2L+AA=,41,30,99,99,1,20170107,20170207,0
riCxKua+trG/dMNlkQfBsvxXVHNLcwWg4Whwog2L+AA=,41,30,99,99,1,20170207,20170307,0
riCxKua+trG/dMNlkQfBsvxXVHNLcwWg4Whwog2L+AA=,41,30,99,99,1,20170307,20170407,0
rl9WBNJK71gZgUELgwfBQyb+HataGLwYgDk+kQlBbog=,35,7,0,0,0,20161113,20161120,0
rowPp2JjHghOwKN+XRiwOtNvN/WzXmWw+SrvMJ0yXGg=,38,30,149,149,0,20160104,20160203,0
rowPp2JjHghOwKN+XRiwOtNvN/WzXmWw+SrvMJ0yXGg=,38,30,149,149,0,20160208,20160309,0
rpwqN/18lXKWAs2ciLIYiazzjPb/Bpc/1OflDns3xPo=,35,7,0,0,0,20161129,20161206,0
rqNb9KKqViakAEmo80iYpWplpZcbqVURb06XFnBgDfw=,41,30,99,99,1,20161214,20170114,0
rqNb9KKqViakAEmo80iYpWplpZcbqVURb06XFnBgDfw=,41,30,99,99,1,20170114,20170214,0
rqNb9KKqViakAEmo80iYpWplpZcbqVURb06XFnBgDfw=,41,30,99,99,1,20170214,20170314,0
rqNb9KKqViakAEmo80iYpWplpZcbqVURb06XFnBgDfw=,41,30,99,99,1,20170314,20170414,0
rszJTfmOW3g8OUCYjHDnpFYcMH4V/ee3Y7EfLlbw8WM=,41,30,100,100,1,20170223,20170322,0
rszJTfmOW3g8OUCYjHDnpFYcMH4V/ee3Y7EfLlbw8WM=,41,30,100,100,1,20170322,20170422,0
ruaK3TBwBiOd+lSD4162AS6Hinyuc9SWFE7RYHH1K2I=,41,30,149,0,1,20150920,20151020,0
ruaK3TBwBiOd+lSD4162AS6Hinyuc9SWFE7RYHH1K2I=,41,30,149,0,1,20151014,20151020,1
rxLLLVUzZ721XEWNWT/5RRpFw0MhBZ0KqquEeDbcOTI=,32,180,536,536,0,20150526,20151125,0
rxLLLVUzZ721XEWNWT/5RRpFw0MhBZ0KqquEeDbcOTI=,32,180,536,536,0,20151126,20160527,0
rxLLLVUzZ721XEWNWT/5RRpFw0MhBZ0KqquEeDbcOTI=,32,180,536,536,0,20160528,20161127,0
ryQn4lq+2lRtKeEgcP8RcK4meTLSIvcVNRWquWoHnrg=,35,7,0,0,0,20161106,20161113,0
rzCdJJ8LP8wEnG1++R84UU2qm8nZ1/UkfZGxgxxTr+c=,41,30,99,99,1,20150823,20150824,1
rzCdJJ8LP8wEnG1++R84UU2qm8nZ1/UkfZGxgxxTr+c=,41,30,99,99,1,20150823,20150923,0
rzCdJJ8LP8wEnG1++R84UU2qm8nZ1/UkfZGxgxxTr+c=,41,30,149,0,1,20150823,20150923,0
rzCdJJ8LP8wEnG1++R84UU2qm8nZ1/UkfZGxgxxTr+c=,41,30,149,149,1,20150923,20151023,0
rzCdJJ8LP8wEnG1++R84UU2qm8nZ1/UkfZGxgxxTr+c=,41,30,149,149,1,20151023,20151123,0
rzCdJJ8LP8wEnG1++R84UU2qm8nZ1/UkfZGxgxxTr+c=,41,30,149,149,1,20151123,20151223,0
rzCdJJ8LP8wEnG1++R84UU2qm8nZ1/UkfZGxgxxTr+c=,41,30,149,149,1,20151223,20160123,0
rzCdJJ8LP8wEnG1++R84UU2qm8nZ1/UkfZGxgxxTr+c=,41,30,149,149,1,20160123,20160223,0
rzCdJJ8LP8wEnG1++R84UU2qm8nZ1/UkfZGxgxxTr+c=,41,30,149,149,1,20160223,20160323,0
rzCdJJ8LP8wEnG1++R84UU2qm8nZ1/UkfZGxgxxTr+c=,41,30,149,149,1,20160323,20160423,0
rzCdJJ8LP8wEnG1++R84UU2qm8nZ1/UkfZGxgxxTr+c=,41,30,149,149,1,20160423,20160523,0
rzCdJJ8LP8wEnG1++R84UU2qm8nZ1/UkfZGxgxxTr+c=,41,30,149,149,1,20160523,20160623,0
rzCdJJ8LP8wEnG1++R84UU2qm8nZ1/UkfZGxgxxTr+c=,41,30,149,149,1,20160623,20160723,0
rzCdJJ8LP8wEnG1++R84UU2qm8nZ1/UkfZGxgxxTr+c=,41,30,149,149,1,20160723,20160823,0
rzCdJJ8LP8wEnG1++R84UU2qm8nZ1/UkfZGxgxxTr+c=,41,30,149,149,1,20160823,20160923,0
rzCdJJ8LP8wEnG1++R84UU2qm8nZ1/UkfZGxgxxTr+c=,41,30,149,149,1,20160923,20161023,0
rzCdJJ8LP8wEnG1++R84UU2qm8nZ1/UkfZGxgxxTr+c=,41,30,149,149,1,20161019,20161019,1
rzGGUc2n0PcQPuWUXnIPN/gKWpMOg9TF/LGX6zLe/wM=,41,30,99,99,1,20151110,20151209,0
rzGGUc2n0PcQPuWUXnIPN/gKWpMOg9TF/LGX6zLe/wM=,41,30,99,99,1,20151209,20160109,0
rzGGUc2n0PcQPuWUXnIPN/gKWpMOg9TF/LGX6zLe/wM=,41,30,99,99,1,20160109,20160209,0
rzGGUc2n0PcQPuWUXnIPN/gKWpMOg9TF/LGX6zLe/wM=,41,30,99,99,1,20160209,20160309,0
rzGGUc2n0PcQPuWUXnIPN/gKWpMOg9TF/LGX6zLe/wM=,41,30,99,99,1,20160309,20160409,0
rzGGUc2n0PcQPuWUXnIPN/gKWpMOg9TF/LGX6zLe/wM=,41,30,99,99,1,20160409,20160509,0
rzGGUc2n0PcQPuWUXnIPN/gKWpMOg9TF/LGX6zLe/wM=,41,30,99,99,1,20160509,20160609,0
rzGGUc2n0PcQPuWUXnIPN/gKWpMOg9TF/LGX6zLe/wM=,41,30,99,99,1,20160609,20160709,0
rzGGUc2n0PcQPuWUXnIPN/gKWpMOg9TF/LGX6zLe/wM=,41,30,99,99,1,20160709,20160809,0
rzGGUc2n0PcQPuWUXnIPN/gKWpMOg9TF/LGX6zLe/wM=,41,30,99,99,1,20160809,20160909,0
rzGGUc2n0PcQPuWUXnIPN/gKWpMOg9TF/LGX6zLe/wM=,41,30,99,99,1,20160909,20161009,0
rzGGUc2n0PcQPuWUXnIPN/gKWpMOg9TF/LGX6zLe/wM=,41,30,99,99,1,20161009,20161109,0
rzGGUc2n0PcQPuWUXnIPN/gKWpMOg9TF/LGX6zLe/wM=,41,30,99,99,1,20161109,20161209,0
rzGGUc2n0PcQPuWUXnIPN/gKWpMOg9TF/LGX6zLe/wM=,41,30,99,99,1,20161209,20170109,0
rzGGUc2n0PcQPuWUXnIPN/gKWpMOg9TF/LGX6zLe/wM=,41,30,99,99,1,20170109,20170209,0
rzGGUc2n0PcQPuWUXnIPN/gKWpMOg9TF/LGX6zLe/wM=,41,30,99,99,1,20170209,20170309,0
rzGGUc2n0PcQPuWUXnIPN/gKWpMOg9TF/LGX6zLe/wM=,41,30,99,99,1,20170309,20170409,0
rzRwVN31dWe029Zgw7p0OgUjUPauxxflAIKlT01ACxk=,41,30,99,99,1,20160622,20160722,0
rzRwVN31dWe029Zgw7p0OgUjUPauxxflAIKlT01ACxk=,41,30,99,99,1,20160722,20160822,0
rzRwVN31dWe029Zgw7p0OgUjUPauxxflAIKlT01ACxk=,41,30,99,99,1,20160822,20160922,0
rzRwVN31dWe029Zgw7p0OgUjUPauxxflAIKlT01ACxk=,41,30,99,99,1,20160922,20161022,0
rzRwVN31dWe029Zgw7p0OgUjUPauxxflAIKlT01ACxk=,41,30,99,99,1,20161022,20161122,0
rzRwVN31dWe029Zgw7p0OgUjUPauxxflAIKlT01ACxk=,41,30,99,99,1,20161122,20161222,0
rzRwVN31dWe029Zgw7p0OgUjUPauxxflAIKlT01ACxk=,41,30,99,99,1,20161222,20170122,0
rzRwVN31dWe029Zgw7p0OgUjUPauxxflAIKlT01ACxk=,41,30,99,99,1,20170122,20170222,0
rzRwVN31dWe029Zgw7p0OgUjUPauxxflAIKlT01ACxk=,41,30,99,99,1,20170222,20170322,0
rzRwVN31dWe029Zgw7p0OgUjUPauxxflAIKlT01ACxk=,41,30,99,99,1,20170322,20170422,0
s1oWAFzIyjCdvhl/9yaAaLewSKnPwIxnPavjrr3Nx7U=,35,7,0,0,0,20161121,20161128,0
